Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
199,Jamario Moon,2012,2012,1,8,123,7,24,2,10,2,2,2,22,5,1,5,8,5,18,.292,.200,1.000,15.4,2.3,2.8,0.6,0.1,0.6,moonja01
200,Wendell Moore Jr.,2025,2025,1,16,280,36,76,10,27,5,8,19,51,19,10,2,18,16,87,.474,.370,.625,17.5,5.4,3.2,1.2,0.6,0.1,moorewe01
201,Adam Morrison,2007,2009,2,122,2993,431,1155,118,350,136,190,70,302,201,37,10,159,252,1116,.373,.337,.716,24.5,9.1,2.5,1.6,0.3,0.1,morriad01
202,Alonzo Mourning,1993,1995,3,215,7603,1570,3065,11,39,1418,1846,640,2176,273,103,684,676,768,4569,.512,.282,.768,35.4,21.3,10.1,1.3,0.5,3.2,mournal01
203,Byron Mullens,2012,2013,2,118,2893,468,1154,78,259,156,211,167,664,138,55,84,148,247,1170,.406,.301,.739,24.5,9.9,5.6,1.2,0.5,0.7,mulleby01
204,Ronald Murray,2010,2010,1,46,993,160,411,41,131,93,131,15,98,84,28,12,65,77,454,.389,.313,.710,21.6,9.9,2.1,1.8,0.6,0.3,murraro01
205,Pete Myers,1996,1996,1,32,453,29,87,3,16,31,46,14,67,48,20,6,25,57,92,.333,.188,.674,14.2,2.9,2.1,1.5,0.6,0.2,myerspe01
206,Svi Mykhailiuk,2023,2023,1,19,428,71,161,36,89,23,34,15,46,52,14,4,22,22,201,.441,.404,.676,22.5,10.6,2.4,2.7,0.7,0.2,mykhasv01
207,Lee Nailon,2001,2002,2,121,2381,435,900,1,3,144,193,132,383,118,68,22,123,235,1015,.483,.333,.746,19.7,8.4,3.2,1.0,0.6,0.2,nailole01
208,Eduardo Nájera,2011,2012,2,53,642,50,136,19,63,8,15,25,94,32,30,10,20,92,127,.368,.302,.533,12.1,2.4,1.8,0.6,0.6,0.2,najered01
209,Gary Neal,2014,2015,2,65,1438,228,592,67,202,137,153,16,134,117,27,1,80,109,660,.385,.332,.895,22.1,10.2,2.1,1.8,0.4,0.0,nealga01
210,Johnny Newman,1991,1994,4,218,6028,1143,2343,59,191,863,1083,258,634,480,233,55,436,657,3208,.488,.309,.797,27.7,14.7,2.9,2.2,1.1,0.3,newmajo01
211,Frank Ntilikina,2024,2024,1,5,43,1,9,1,8,2,2,1,6,4,0,0,1,4,5,.111,.125,1.000,8.6,1.0,1.2,0.8,0.0,0.0,ntilila01
212,Jusuf Nurkić,2025,2025,1,26,471,94,189,13,46,37,59,39,169,68,17,18,40,52,238,.497,.283,.627,18.1,9.2,6.5,2.6,0.7,0.7,nurkiju01
213,Johnny O'Bryant,2017,2018,2,40,413,76,186,15,46,22,27,33,101,18,9,6,18,51,189,.409,.326,.815,10.3,4.7,2.5,0.5,0.2,0.2,obryajo01
214,Emeka Okafor,2005,2009,5,330,11212,1866,3691,0,1,898,1506,1157,3516,298,251,621,597,1000,4630,.506,.000,.596,34.0,14.0,10.7,0.9,0.8,1.9,okafoem01
215,Josh Okogie,2025,2025,1,15,274,38,98,16,50,41,53,13,41,19,27,8,15,19,133,.388,.320,.774,18.3,8.9,2.7,1.3,1.8,0.5,okogijo01
216,Kelly Oubre Jr.,2022,2023,2,124,3547,763,1751,299,892,284,397,144,551,138,145,49,131,330,2109,.436,.335,.715,28.6,17.0,4.4,1.1,1.2,0.4,oubreke01
217,Doug Overton,2001,2001,1,2,15,2,2,0,0,0,0,0,0,0,1,0,3,2,4,1.000,,,7.5,2.0,0.0,0.0,0.5,0.0,overtdo01
218,Marcus Paige,2018,2018,1,5,28,4,14,2,8,2,2,0,4,3,0,0,0,0,12,.286,.250,1.000,5.6,2.4,0.8,0.6,0.0,0.0,paigema01
219,Jannero Pargo,2013,2015,3,56,607,124,295,62,158,18,22,10,45,94,29,3,57,51,328,.420,.392,.818,10.8,5.9,0.8,1.7,0.5,0.1,pargoja01
220,Robert Parish,1995,1996,2,155,2438,279,613,0,0,121,172,182,653,73,48,90,116,212,679,.455,,.703,15.7,4.4,4.2,0.5,0.3,0.6,parisro01
221,Tony Parker,2019,2019,1,56,1003,213,463,13,51,91,124,14,83,207,21,7,75,53,530,.460,.255,.734,17.9,9.5,1.5,3.7,0.4,0.1,parketo01
222,Elfrid Payton,2025,2025,1,6,123,3,21,0,0,0,0,1,13,20,6,3,7,12,6,.143,,,20.5,1.0,2.2,3.3,1.0,0.5,paytoel01
223,Elliot Perry,1992,1992,1,40,371,43,114,1,5,26,39,12,32,64,25,2,37,26,113,.377,.200,.667,9.3,2.8,0.8,1.6,0.6,0.1,perryel01
224,Chuck Person,1999,1999,1,50,990,112,289,55,157,24,32,17,132,60,20,8,41,90,303,.388,.350,.750,19.8,6.1,2.6,1.2,0.4,0.2,persoch01
225,Bobby Phills,1998,2000,3,133,4286,613,1384,142,377,268,373,115,461,415,182,51,248,377,1636,.443,.377,.718,32.2,12.3,3.5,3.1,1.4,0.4,phillbo01
226,Ricky Pierce,1997,1997,1,27,650,119,237,30,56,56,63,19,68,49,14,4,30,48,324,.502,.536,.889,24.1,12.0,2.5,1.8,0.5,0.1,piercri01
227,Mason Plumlee,2022,2023,2,129,3390,470,716,0,2,222,427,363,1106,431,96,87,187,385,1162,.656,.000,.520,26.3,9.0,8.6,3.3,0.7,0.7,plumlma01
228,Miles Plumlee,2017,2017,1,13,174,14,24,0,0,3,4,15,42,3,7,4,8,25,31,.583,,.750,13.4,2.4,3.2,0.2,0.5,0.3,plumlmi01
229,Aleksej Pokusevski,2024,2024,1,18,345,45,105,16,44,28,37,15,79,30,14,12,16,17,134,.429,.364,.757,19.2,7.4,4.4,1.7,0.8,0.7,pokusal01
230,Joel Przybilla,2011,2011,1,5,74,4,10,0,0,1,4,9,24,0,0,1,7,16,9,.400,,.250,14.8,1.8,4.8,0.0,0.0,0.2,przybjo01
231,Vladimir Radmanović,2009,2010,2,40,807,115,294,52,148,24,37,35,134,50,21,9,56,78,306,.391,.351,.649,20.2,7.7,3.4,1.3,0.5,0.2,radmavl01
232,Kurt Rambis,1989,1990,2,91,2681,383,743,0,4,212,303,317,823,187,132,67,177,253,978,.515,.000,.700,29.5,10.7,9.0,2.1,1.5,0.7,rambiku01
233,Theo Ratliff,2010,2010,1,28,624,54,116,0,0,36,46,44,117,16,9,43,25,60,144,.466,,.783,22.3,5.1,4.2,0.6,0.3,1.5,ratlith01
234,Eldridge Recasner,1999,2002,4,95,1141,123,305,38,103,48,57,33,131,135,23,2,85,98,332,.403,.369,.842,12.0,3.5,1.4,1.4,0.2,0.0,recasel01
235,Khalid Reeves,1996,1996,1,20,418,54,118,11,36,43,51,11,40,72,16,1,30,46,162,.458,.306,.843,20.9,8.1,2.0,3.6,0.8,0.1,reevekh01
236,J.R. Reid,1990,1999,6,325,8441,1207,2607,3,19,707,1002,562,1903,371,296,158,526,1021,3124,.463,.158,.706,26.0,9.6,5.9,1.1,0.9,0.5,reidjr01
237,Robert Reid,1989,1990,2,142,3269,681,1628,26,81,202,274,115,445,235,89,34,150,371,1590,.418,.321,.737,23.0,11.2,3.1,1.7,0.6,0.2,reidro01
238,Jared Rhoden,2025,2025,1,4,12,2,8,0,2,0,0,2,4,2,1,0,1,1,4,.250,.000,,3.0,1.0,1.0,0.5,0.3,0.0,rhodeja01
239,Glen Rice,1996,1998,3,240,9799,1966,4195,508,1143,1211,1420,242,1049,574,240,67,522,607,5651,.469,.444,.853,40.8,23.5,4.4,2.4,1.0,0.3,ricegl01
240,Nick Richards,2021,2025,5,221,3846,585,902,1,4,365,503,408,1210,135,53,192,192,436,1536,.649,.250,.726,17.4,7.0,5.5,0.6,0.2,0.9,richani01
241,Jason Richardson,2008,2009,2,96,3640,745,1688,270,658,290,386,93,499,294,130,60,190,284,2050,.441,.410,.751,37.9,21.4,5.2,3.1,1.4,0.6,richaja01
242,Luke Ridnour,2014,2014,1,25,378,42,108,12,40,4,7,8,35,54,9,6,20,37,100,.389,.300,.571,15.1,4.0,1.4,2.2,0.4,0.2,ridnolu01
243,Grant Riller,2021,2021,1,7,27,8,12,2,4,0,0,0,1,3,1,0,1,0,18,.667,.500,,3.9,2.6,0.1,0.4,0.1,0.0,rillegr01
244,Terrance Roberson,2001,2001,1,3,13,0,2,0,1,0,0,0,1,1,0,0,2,3,0,.000,.000,,4.3,0.0,0.3,0.3,0.0,0.0,roberte01
245,Brian Roberts,2015,2017,3,143,2079,273,689,88,264,133,150,22,177,252,49,8,99,116,767,.396,.333,.887,14.5,5.4,1.2,1.8,0.3,0.1,roberbr01
246,Bernard Robinson,2005,2007,3,118,1872,209,500,5,31,143,182,85,309,124,105,15,110,211,566,.418,.161,.786,15.9,4.8,2.6,1.1,0.9,0.1,robinbe01
247,Eddie Robinson,2000,2001,2,134,2313,428,793,2,8,111,152,114,382,91,98,57,82,133,969,.540,.250,.730,17.3,7.2,2.9,0.7,0.7,0.4,robined01
248,Rumeal Robinson,1994,1994,1,14,95,13,33,1,5,3,9,2,8,18,3,0,18,15,30,.394,.200,.333,6.8,2.1,0.6,1.3,0.2,0.0,robinru01
249,Malik Rose,1997,1997,1,54,525,61,128,0,2,38,62,70,164,32,28,17,41,114,160,.477,.000,.613,9.7,3.0,3.0,0.6,0.5,0.3,rosema01
250,Brian Rowsom,1989,1990,2,78,1076,158,341,2,3,133,164,100,268,46,28,23,43,127,451,.463,.667,.811,13.8,5.8,3.4,0.6,0.4,0.3,rowsobr01
251,Donald Royal,1997,1998,2,54,625,45,103,0,0,54,64,34,95,26,18,3,29,72,144,.437,,.844,11.6,2.7,1.8,0.5,0.3,0.1,royaldo01
252,Terry Rozier,2020,2024,5,298,10291,2171,4979,864,2324,768,917,221,1269,1395,347,89,564,535,5974,.436,.372,.838,34.5,20.0,4.3,4.7,1.2,0.3,roziete01
253,Kareem Rush,2005,2006,2,81,1988,334,855,106,291,90,123,35,182,115,56,19,109,146,864,.391,.364,.732,24.5,10.7,2.2,1.4,0.7,0.2,rushka01
254,Tidjane Salaün,2025,2025,1,60,1244,114,345,58,205,67,94,70,280,74,29,14,58,84,353,.330,.283,.713,20.7,5.9,4.7,1.2,0.5,0.2,salauti01
255,Jamal Sampson,2005,2005,1,23,329,28,62,0,0,23,39,36,122,8,4,17,17,53,79,.452,,.590,14.3,3.4,5.3,0.3,0.2,0.7,sampsja01
256,Jeff Sanders,1991,1991,1,3,43,6,14,0,0,1,2,3,9,1,1,1,1,6,13,.429,,.500,14.3,4.3,3.0,0.3,0.3,0.3,sandeje01
257,Steve Scheffler,1991,1991,1,39,227,20,39,0,0,19,21,21,45,9,6,2,4,20,59,.513,,.905,5.8,1.5,1.2,0.2,0.2,0.1,schefst01
258,Ramon Sessions,2013,2017,3,166,3768,566,1404,69,237,565,699,60,359,565,108,16,243,184,1766,.403,.291,.808,22.7,10.6,2.2,3.4,0.7,0.1,sessira01
259,Charles Shackleford,1999,1999,1,32,367,44,90,0,0,19,29,41,129,13,5,13,27,66,107,.489,,.655,11.5,3.3,4.0,0.4,0.2,0.4,shackch01
260,Jerry Sichting,1990,1990,1,34,469,50,119,3,12,15,18,3,19,92,16,2,22,39,118,.420,.250,.833,13.8,3.5,0.6,2.7,0.5,0.1,sichtje01
261,Kobi Simmons,2023,2023,1,5,28,1,6,1,5,2,2,1,4,5,0,2,1,0,5,.167,.200,1.000,5.6,1.0,0.8,1.0,0.0,0.4,simmoko01
262,KJ Simpson,2025,2025,1,36,842,104,301,33,130,41,50,39,109,112,34,6,56,56,282,.346,.254,.820,23.4,7.8,3.0,3.1,0.9,0.2,simpskj01
263,Jaylen Sims,2025,2025,1,6,112,12,28,6,15,12,15,3,6,12,3,1,8,10,42,.429,.400,.800,18.7,7.0,1.0,2.0,0.5,0.2,simsja01
264,Sean Singletary,2009,2009,1,24,181,19,48,6,15,12,15,5,19,17,5,0,18,31,56,.396,.400,.800,7.5,2.3,0.8,0.7,0.2,0.0,singlse01
265,Tamar Slay,2005,2005,1,8,78,13,39,2,12,0,2,6,14,3,5,0,8,20,28,.333,.167,.000,9.8,3.5,1.8,0.4,0.6,0.0,slayta01
266,Dennis Smith Jr.,2023,2023,1,54,1390,186,452,24,111,78,106,27,167,261,75,25,82,122,474,.412,.216,.736,25.7,8.8,3.1,4.8,1.4,0.5,smithde03
267,Ish Smith,2022,2024,2,80,1252,139,343,14,33,15,23,22,133,243,37,14,83,83,307,.405,.424,.652,15.7,3.8,1.7,3.0,0.5,0.2,smithis01
268,Nick Smith Jr.,2024,2025,2,111,2098,335,857,167,452,56,61,31,200,204,27,13,121,134,893,.391,.369,.918,18.9,8.0,1.8,1.8,0.2,0.1,smithni01
269,Steve Smith,2005,2005,1,37,636,93,218,38,90,67,77,13,49,57,12,7,24,74,291,.427,.422,.870,17.2,7.9,1.3,1.5,0.3,0.2,smithst01
270,Theron Smith,2005,2005,1,33,510,44,136,3,12,14,16,39,116,28,6,4,27,58,105,.324,.250,.875,15.5,3.2,3.5,0.8,0.2,0.1,smithth01
271,Tony Smith,1997,1997,1,69,1291,138,337,32,99,38,59,38,94,150,48,19,73,110,346,.409,.323,.644,18.7,5.0,1.4,2.2,0.7,0.3,smithto02
272,Xavier Sneed,2023,2023,1,4,48,5,10,3,6,4,4,0,5,5,0,1,3,7,17,.500,.500,1.000,12.0,4.3,1.3,1.3,0.0,0.3,sneedxa01
273,James Southerland,2014,2014,1,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,.000,.000,,3.0,0.0,0.0,0.0,0.0,0.0,southja01
274,Lance Stephenson,2015,2015,1,61,1573,207,550,18,105,69,110,39,277,240,38,8,128,134,501,.376,.171,.627,25.8,8.2,4.5,3.9,0.6,0.1,stephla01
275,Julyan Stone,2018,2018,1,23,175,6,13,6,13,1,2,1,29,26,4,2,7,21,19,.462,.462,.500,7.6,0.8,1.3,1.1,0.2,0.1,stoneju01
276,Greg Sutton,1995,1996,2,71,880,114,280,50,136,47,64,12,71,130,41,2,68,150,325,.407,.368,.734,12.4,4.6,1.0,1.8,0.6,0.0,suttogr01
277,Jeff Taylor,2013,2015,3,132,2566,299,731,82,257,127,191,80,263,107,72,21,92,234,807,.409,.319,.665,19.4,6.1,2.0,0.8,0.5,0.2,tayloje03
278,Garrett Temple,2011,2011,1,12,126,12,42,7,26,7,11,0,15,24,9,4,20,14,38,.286,.269,.636,10.5,3.2,1.3,2.0,0.8,0.3,templga01
279,Isaiah Thomas,2022,2022,1,17,219,52,120,23,58,14,15,3,21,24,7,3,10,22,141,.433,.397,.933,12.9,8.3,1.2,1.4,0.4,0.2,thomais02
280,Tyrus Thomas,2010,2013,4,146,2776,419,1009,4,16,258,335,169,636,106,103,178,175,373,1100,.415,.250,.770,19.0,7.5,4.4,0.7,0.7,1.2,thomaty01
281,JT Thor,2022,2024,3,165,2012,199,476,74,231,56,87,90,341,84,41,61,69,152,528,.418,.320,.644,12.2,3.2,2.1,0.5,0.2,0.4,thorjt01
282,Otis Thorpe,2001,2001,1,49,647,59,131,0,0,20,24,50,145,29,12,7,32,108,138,.450,,.833,13.2,2.8,3.0,0.6,0.2,0.1,thorpot01
283,Mike Tobey,2017,2017,1,2,25,1,4,0,0,0,0,2,3,1,0,0,1,2,2,.250,,,12.5,1.0,1.5,0.5,0.0,0.0,tobeymi01
284,Tom Tolbert,1989,1995,2,24,174,23,55,0,7,8,14,14,38,9,2,4,5,29,54,.418,.000,.571,7.3,2.3,1.6,0.4,0.1,0.2,tolbeto01
285,Anthony Tolliver,2014,2014,1,64,1298,129,307,102,247,33,41,33,168,42,19,15,23,82,393,.420,.413,.805,20.3,6.1,2.6,0.7,0.3,0.2,tollian01
286,Robert Traylor,2002,2002,1,61,678,87,204,1,1,53,84,67,187,37,24,37,45,127,228,.426,1.000,.631,11.1,3.7,3.1,0.6,0.4,0.6,traylro01
287,Kelly Tripucka,1989,1991,3,227,5995,1197,2656,83,233,902,1026,207,765,607,196,45,504,546,3379,.451,.356,.879,26.4,14.9,3.4,2.7,0.9,0.2,tripuke01
288,Andre Turner,1990,1990,1,8,84,9,25,0,1,4,4,1,3,20,7,0,8,5,22,.360,.000,1.000,10.5,2.8,0.4,2.5,0.9,0.0,turnean01
289,Noah Vonleh,2015,2015,1,25,259,30,76,5,13,18,26,28,86,4,4,9,11,20,83,.395,.385,.692,10.4,3.3,3.4,0.2,0.2,0.4,vonleno01
290,Jake Voskuhl,2006,2007,2,124,1861,235,516,1,3,118,173,146,439,83,56,47,89,356,589,.455,.333,.682,15.0,4.8,3.5,0.7,0.5,0.4,voskuja01
291,Kemba Walker,2012,2019,8,605,20607,4164,9962,1283,3589,2398,2871,349,2317,3308,799,233,1317,911,12009,.418,.357,.835,34.1,19.8,3.8,5.5,1.3,0.4,walkeke02
292,Gerald Wallace,2005,2011,7,454,16718,2586,5422,267,830,1998,2752,775,3398,1100,827,531,1024,1254,7437,.477,.322,.726,36.8,16.4,7.5,2.4,1.8,1.2,wallage01
293,Brad Wanamaker,2021,2021,1,22,428,54,126,3,24,40,45,10,39,75,17,5,34,39,151,.429,.125,.889,19.5,6.9,1.8,3.4,0.8,0.2,wanambr01
294,Hakim Warrick,2013,2013,1,27,482,66,163,0,3,58,86,21,89,25,12,6,29,37,190,.405,.000,.674,17.9,7.0,3.3,0.9,0.4,0.2,warriha01
295,P.J. Washington,2020,2024,5,304,9147,1481,3294,536,1493,448,630,359,1661,703,281,295,479,786,3946,.450,.359,.711,30.1,13.0,5.5,2.3,0.9,1.0,washipj01
296,Briante Weber,2017,2017,1,13,159,20,46,1,7,9,13,8,22,16,9,0,5,12,50,.435,.143,.692,12.2,3.8,1.7,1.2,0.7,0.0,weberbr01
297,David Wesley,1998,2002,5,362,13046,1920,4513,390,1102,1011,1281,219,966,1911,551,82,817,912,5241,.425,.354,.789,36.0,14.5,2.7,5.3,1.5,0.2,wesleda01
298,D.J. White,2011,2014,3,84,1574,255,508,1,3,84,115,81,317,62,24,35,50,141,595,.502,.333,.730,18.7,7.1,3.8,0.7,0.3,0.4,whitedj01
299,Jahidi White,2005,2005,1,17,135,14,31,0,0,14,40,11,34,1,2,12,11,31,42,.452,,.350,7.9,2.5,2.0,0.1,0.1,0.7,whiteja01
300,Eric Williams,2007,2007,1,5,33,4,13,0,2,4,7,2,3,1,1,0,2,6,12,.308,.000,.571,6.6,2.4,0.6,0.2,0.2,0.0,willier01
301,Grant Williams,2024,2025,2,45,1367,199,411,74,200,96,122,58,231,130,38,25,84,135,568,.484,.370,.787,30.4,12.6,5.1,2.9,0.8,0.6,willigr01
302,Lorenzo Williams,1993,1994,2,3,37,1,4,0,0,0,0,3,13,0,1,4,3,6,2,.250,,,12.3,0.7,4.3,0.0,0.3,1.3,willilo01
303,Mark Williams,2023,2025,3,106,2507,528,849,0,4,244,324,301,935,149,76,119,128,249,1300,.622,.000,.753,23.7,12.3,8.8,1.4,0.7,1.1,willima07
304,Marvin Williams,2015,2020,6,429,11615,1472,3371,681,1801,524,640,439,2293,545,338,287,320,756,4149,.437,.378,.819,27.1,9.7,5.3,1.3,0.8,0.7,willima02
305,Micheal Williams,1990,1990,1,22,303,58,109,0,3,35,44,11,31,77,22,1,28,39,151,.532,.000,.795,13.8,6.9,1.4,3.5,1.0,0.0,willimi02
306,Mo Williams,2015,2015,1,27,831,161,413,60,178,83,93,9,76,163,16,6,70,59,465,.390,.337,.892,30.8,17.2,2.8,6.0,0.6,0.2,willima01
307,Reggie Williams,2012,2013,2,73,1127,163,387,55,179,39,61,35,144,99,32,4,52,53,420,.421,.307,.639,15.4,5.8,2.0,1.4,0.4,0.1,willire02
308,Travis Williams,1998,1999,2,47,427,62,132,0,1,27,50,59,111,22,20,6,36,65,151,.470,.000,.540,9.1,3.2,2.4,0.5,0.4,0.1,willitr01
309,David Wingate,1993,1995,3,174,2991,366,741,9,40,131,182,90,368,343,127,21,169,280,872,.494,.225,.720,17.2,5.0,2.1,2.0,0.7,0.1,wingada01
310,Joe Wolf,1995,1999,3,67,613,38,83,2,6,12,18,34,132,37,11,6,24,109,90,.458,.333,.667,9.1,1.3,2.0,0.6,0.2,0.1,wolfjo01
311,Isaiah Wong,2025,2025,1,20,265,41,105,13,33,25,34,14,32,28,11,0,18,21,120,.390,.394,.735,13.3,6.0,1.6,1.4,0.6,0.0,wongis01
312,Christian Wood,2017,2017,1,13,107,12,23,0,5,11,15,14,29,2,3,6,7,11,35,.522,.000,.733,8.2,2.7,2.2,0.2,0.2,0.5,woodch01
313,Cody Zeller,2014,2021,8,467,10618,1535,2961,32,141,960,1316,944,2824,669,312,315,503,1225,4062,.518,.227,.729,22.7,8.7,6.0,1.4,0.7,0.7,zelleco01
314,George Zídek,1996,1997,2,107,1176,138,333,0,2,96,125,94,246,25,13,10,61,214,372,.414,.000,.768,11.0,3.5,2.3,0.2,0.1,0.1,zidekge01
