Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
201,Wayne Selden,2017,2017,1,3,47,5,8,4,7,2,4,0,5,1,2,0,3,6,16,.625,.571,.500,15.7,5.3,1.7,0.3,0.7,0.0,seldewa01
202,Cedric Simmons,2007,2007,1,43,534,55,132,0,0,16,33,44,107,12,8,23,22,75,126,.417,,.485,12.4,2.9,2.5,0.3,0.2,0.5,simmoce01
203,Henry Sims,2013,2013,1,2,5,2,3,0,0,0,0,2,2,0,0,0,1,1,4,.667,,,2.5,2.0,1.0,0.0,0.0,0.0,simshe01
204,Donald Sloan,2012,2013,2,6,47,5,14,0,2,2,4,2,3,9,2,0,6,2,12,.357,.000,.500,7.8,2.0,0.5,1.5,0.3,0.0,sloando01
205,Ish Smith,2016,2016,1,27,617,98,228,10,33,33,43,14,92,154,24,6,45,38,239,.430,.303,.767,22.9,8.9,3.4,5.7,0.9,0.2,smithis01
206,J.R. Smith,2005,2006,2,131,2848,439,1114,133,421,194,262,58,262,200,92,15,163,225,1205,.394,.316,.740,21.7,9.2,2.0,1.5,0.7,0.1,smithjr01
207,Jason Smith,2011,2019,5,201,3775,617,1287,3,22,219,271,278,808,134,73,147,177,478,1456,.479,.136,.808,18.8,7.2,4.0,0.7,0.4,0.7,smithja02
208,Josh Smith,2018,2018,1,3,12,1,4,0,0,0,0,3,4,0,0,0,0,3,2,.250,,,4.0,0.7,1.3,0.0,0.0,0.0,smithjo03
209,Russ Smith,2015,2015,1,6,29,2,10,1,6,0,0,0,3,2,0,0,7,6,5,.200,.167,,4.8,0.8,0.5,0.3,0.0,0.0,smithru01
210,Steve Smith,2004,2004,1,71,929,119,293,43,107,77,83,27,81,56,15,6,42,91,358,.406,.402,.928,13.1,5.0,1.1,0.8,0.2,0.1,smithst01
211,Tony Snell,2022,2022,1,15,277,33,74,21,53,1,1,5,31,8,8,2,8,26,88,.446,.396,1.000,18.5,5.9,2.1,0.5,0.5,0.1,snellto01
212,Kirk Snyder,2006,2006,1,68,1310,205,453,46,129,86,117,55,161,102,29,23,70,106,542,.453,.357,.735,19.3,8.0,2.4,1.5,0.4,0.3,snydeki01
213,Darius Songaila,2010,2010,1,75,1410,241,488,1,6,60,74,59,232,70,62,14,81,206,543,.494,.167,.811,18.8,7.2,3.1,0.9,0.8,0.2,songada01
214,James Southerland,2014,2014,1,3,27,5,12,3,5,1,2,0,8,0,1,2,1,3,14,.417,.600,.500,9.0,4.7,2.7,0.0,0.3,0.7,southja01
215,Lance Stephenson,2017,2017,1,6,162,26,55,1,10,5,8,3,18,29,2,1,11,18,58,.473,.100,.625,27.0,9.7,3.0,4.8,0.3,0.2,stephla01
216,Greg Stiemsma,2014,2014,1,55,1007,70,122,0,1,19,32,72,226,36,35,57,44,169,159,.574,.000,.594,18.3,2.9,4.1,0.7,0.6,1.0,stiemgr01
217,Peja Stojaković,2007,2011,5,219,7261,1113,2662,553,1369,356,396,158,882,280,167,22,191,342,3135,.418,.404,.899,33.2,14.3,4.0,1.3,0.8,0.1,stojape01
218,DaJuan Summers,2012,2012,1,15,209,28,65,5,16,7,9,8,23,10,7,0,8,31,68,.431,.313,.778,13.9,4.5,1.5,0.7,0.5,0.0,summeda01
219,Garrett Temple,2022,2023,2,84,1260,129,340,70,211,31,45,34,160,87,52,25,46,96,359,.379,.332,.689,15.0,4.3,1.9,1.0,0.6,0.3,templga01
220,Daniel Theis,2025,2025,1,38,621,61,129,9,37,31,37,44,164,60,18,20,25,70,162,.473,.243,.838,16.3,4.3,4.3,1.6,0.5,0.5,theisda01
221,Isaiah Thomas,2021,2021,1,3,48,9,27,3,12,2,2,1,4,5,1,0,6,3,23,.333,.250,1.000,16.0,7.7,1.3,1.7,0.3,0.0,thomais02
222,Lance Thomas,2012,2014,3,106,1318,112,241,0,1,97,125,95,248,32,21,14,40,160,321,.465,.000,.776,12.4,3.0,2.3,0.3,0.2,0.1,thomala01
223,Hollis Thompson,2017,2017,1,9,191,11,41,6,24,6,9,4,28,9,6,0,2,14,34,.268,.250,.667,21.2,3.8,3.1,1.0,0.7,0.0,thompho01
224,Marcus Thornton,2010,2011,2,119,2617,535,1217,152,406,194,243,97,342,157,77,15,113,177,1416,.440,.374,.798,22.0,11.9,2.9,1.3,0.6,0.1,thornma01
225,Sindarius Thornwell,2020,2021,2,16,108,13,32,5,13,2,6,1,9,8,6,2,6,5,33,.406,.385,.333,6.8,2.1,0.6,0.5,0.4,0.1,thornsi01
226,Axel Toupane,2017,2017,1,2,41,5,8,1,3,0,0,0,1,0,1,1,0,5,11,.625,.333,,20.5,5.5,0.5,0.0,0.5,0.5,toupaax01
227,Robert Traylor,2003,2004,2,140,1793,250,524,3,8,127,216,214,524,93,84,74,115,314,630,.477,.375,.588,12.8,4.5,3.7,0.7,0.6,0.5,traylro01
228,Jonas Valančiūnas,2022,2024,3,235,6133,1358,2473,132,387,583,718,637,2368,503,93,180,449,710,3431,.549,.341,.812,26.1,14.6,10.1,2.1,0.4,0.8,valanjo01
229,Greivis Vásquez,2012,2013,2,144,4391,663,1535,126,378,220,271,66,510,1063,126,14,395,316,1672,.432,.333,.812,30.5,11.6,3.5,7.4,0.9,0.1,vasqugr01
230,Marcus Vinicius,2007,2008,2,26,172,16,35,8,19,10,18,3,19,7,3,2,9,14,50,.457,.421,.556,6.6,1.9,0.7,0.3,0.1,0.1,vincima01
231,Jackson Vroman,2005,2006,2,77,1054,102,249,0,3,65,112,92,248,44,34,28,78,172,269,.410,.000,.580,13.7,3.5,3.2,0.6,0.4,0.4,vromaja01
232,Tyrone Wallace,2022,2022,1,6,75,7,20,2,8,1,5,0,8,1,3,1,2,7,17,.350,.250,.200,12.5,2.8,1.3,0.2,0.5,0.2,wallaty01
233,Hakim Warrick,2013,2013,1,1,7,1,2,0,0,2,2,0,0,0,1,0,0,0,4,.500,,1.000,7.0,4.0,0.0,0.0,1.0,0.0,warriha01
234,Darryl Watkins,2012,2012,1,5,98,7,14,0,0,9,18,8,27,3,5,4,8,14,23,.500,,.500,19.6,4.6,5.4,0.6,1.0,0.8,watkida01
235,Bonzi Wells,2008,2008,1,22,438,77,157,4,12,35,53,21,71,17,24,8,27,44,193,.490,.333,.660,19.9,8.8,3.2,0.8,1.1,0.4,wellsbo01
236,David Wesley,2003,2005,3,160,5645,893,2179,254,681,389,495,78,394,535,215,24,286,385,2429,.410,.373,.786,35.3,15.2,2.5,3.3,1.3,0.2,wesleda01
237,David West,2004,2011,8,530,17160,3476,7091,34,129,1704,2030,1110,3853,1042,396,435,931,1386,8690,.490,.264,.839,32.4,16.4,7.3,2.0,0.7,0.8,westda01
238,Aaron Williams,2006,2006,1,34,692,81,157,0,0,35,52,59,166,16,13,18,25,110,197,.516,,.673,20.4,5.8,4.9,0.5,0.4,0.5,williaa01
239,Elliot Williams,2015,2015,1,8,77,8,24,3,11,0,2,0,5,8,2,0,0,11,19,.333,.273,.000,9.6,2.4,0.6,1.0,0.3,0.0,williel01
240,Kenrich Williams,2019,2020,2,85,1911,158,426,77,253,22,45,106,405,140,72,40,58,183,415,.371,.304,.489,22.5,4.9,4.8,1.6,0.8,0.5,willike04
241,Reggie Williams,2017,2017,1,6,79,8,23,5,11,6,7,2,6,4,3,0,0,2,27,.348,.455,.857,13.2,4.5,1.0,0.7,0.5,0.0,willire02
242,Shammond Williams,2004,2004,1,16,238,28,81,5,26,11,13,0,17,52,14,1,21,22,72,.346,.192,.846,14.9,4.5,1.1,3.3,0.9,0.1,willish01
243,Zion Williamson,2020,2025,5,214,6714,2041,3468,32,98,1165,1690,487,1415,920,219,138,608,483,5279,.589,.327,.689,31.4,24.7,6.6,4.3,1.0,0.6,willizi01
244,Jeff Withey,2014,2015,2,95,943,101,193,0,1,86,123,72,214,37,19,68,32,99,288,.523,.000,.699,9.9,3.0,2.3,0.4,0.2,0.7,witheje01
245,Nate Wolters,2015,2015,1,10,105,8,26,0,2,1,2,6,18,11,3,2,10,7,17,.308,.000,.500,10.5,1.7,1.8,1.1,0.3,0.2,woltena01
246,Christian Wood,2019,2019,1,8,189,49,92,6,21,31,41,13,63,6,7,10,14,14,135,.533,.286,.756,23.6,16.9,7.9,0.8,0.9,1.3,woodch01
247,Julian Wright,2008,2010,3,179,2283,315,635,14,51,75,123,137,413,124,93,49,121,137,719,.496,.275,.610,12.8,4.0,2.3,0.7,0.5,0.3,wrighju01
248,Cody Zeller,2024,2024,1,43,320,26,62,1,3,23,38,48,112,39,9,5,16,45,76,.419,.333,.605,7.4,1.8,2.6,0.9,0.2,0.1,zelleco01
