Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
66,DeMarre Carroll,2012,2012,1,4,21,6,6,0,0,0,0,0,3,3,0,0,2,1,12,1.000,,,5.3,3.0,0.8,0.8,0.0,0.0,carrode01
67,Joe Barry Carroll,1990,1990,1,30,719,153,354,0,0,52,70,51,193,54,28,59,78,70,358,.432,,.743,24.0,11.9,6.4,1.8,0.9,2.0,carrojo01
68,Anthony Carter,2007,2011,5,218,4796,474,1081,87,294,134,178,84,509,949,251,56,357,409,1169,.438,.296,.753,22.0,5.4,2.3,4.4,1.2,0.3,cartean01
69,Howard Carter,1984,1984,1,55,688,145,316,5,19,47,61,38,86,71,19,4,42,81,342,.459,.263,.770,12.5,6.2,1.6,1.3,0.3,0.1,carteho01
70,Wilson Chandler,2011,2018,7,357,10877,1781,4058,540,1542,581,767,423,1991,657,263,171,510,936,4683,.439,.350,.757,30.5,13.1,5.6,1.8,0.7,0.5,chandwi01
71,Wayne Chapman,1971,1971,1,47,1049,184,484,11,48,89,129,43,143,107,,,100,127,468,.380,.229,.690,22.3,10.0,3.0,2.3,,,chapmwa01
72,Calbert Cheaney,2001,2002,2,77,1784,234,496,0,4,47,69,62,260,119,38,23,75,170,515,.472,.000,.681,23.2,6.7,3.4,1.5,0.5,0.3,cheanca01
73,Gary Clark,2021,2021,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,2.0,0.0,0.5,0.0,0.0,0.0,clarkga01
74,Ian Clark,2015,2015,1,7,31,4,11,1,5,4,4,0,3,2,3,1,2,8,13,.364,.200,1.000,4.4,1.9,0.4,0.3,0.4,0.1,clarkia01
75,Keon Clark,1999,2001,3,144,3011,404,807,1,9,205,318,256,787,115,71,189,194,384,1014,.501,.111,.645,20.9,7.0,5.5,0.8,0.5,1.3,clarkke01
76,Jeff Congdon,1968,1970,3,183,3838,473,1243,73,239,240,302,66,360,640,,,352,346,1259,.381,.305,.795,21.0,6.9,2.0,3.5,,,congdje01
77,Anthony Cook,1991,1992,2,80,1236,133,308,0,3,75,135,147,360,28,40,76,53,110,341,.432,.000,.556,15.5,4.3,4.5,0.4,0.5,1.0,cookan01
78,Darwin Cook,1989,1989,1,30,386,71,163,2,10,17,22,13,48,43,28,6,26,44,161,.436,.200,.773,12.9,5.4,1.6,1.4,0.9,0.2,cookda01
79,Norm Cook,1978,1978,1,2,10,1,3,,,0,0,1,3,1,0,0,0,4,2,.333,,,5.0,1.0,1.5,0.5,0.0,0.0,cookno01
80,Tyler Cook,2020,2020,1,2,19,1,2,0,0,2,2,2,4,0,2,0,2,1,4,.500,,1.000,9.5,2.0,2.0,0.0,1.0,0.0,cookty01
81,Wayne Cooper,1985,1989,5,351,8433,1399,3000,4,17,543,736,891,2603,343,131,830,476,1323,3345,.466,.235,.738,24.0,9.5,7.4,1.0,0.4,2.4,coopewa01
82,Petr Cornelie,2022,2022,1,13,38,5,15,1,8,3,4,7,14,3,1,1,4,7,14,.333,.125,.750,2.9,1.1,1.1,0.2,0.1,0.1,cornepe01
83,DeMarcus Cousins,2022,2022,1,31,431,94,206,24,74,64,87,50,172,53,19,13,69,93,276,.456,.324,.736,13.9,8.9,5.5,1.7,0.6,0.4,couside01
84,Torrey Craig,2018,2020,3,172,3204,346,768,123,384,93,141,192,579,144,72,97,89,373,908,.451,.320,.660,18.6,5.3,3.4,0.8,0.4,0.6,craigto01
85,Geoff Crompton,1979,1979,1,20,88,10,26,,,6,12,6,23,5,0,3,12,19,26,.385,,.500,4.4,1.3,1.2,0.3,0.0,0.2,crompge01
86,John Crotty,2003,2003,1,12,180,14,41,4,13,9,15,1,15,29,3,0,9,16,41,.341,.308,.600,15.0,3.4,1.3,2.4,0.3,0.0,crottjo01
87,Rastko Cvetković,1996,1996,1,14,48,5,16,0,1,0,4,4,11,3,2,1,3,11,10,.313,.000,.000,3.4,0.7,0.8,0.2,0.1,0.1,cvetkra01
88,Troy Daniels,2020,2020,1,6,76,10,28,6,20,0,0,0,6,3,3,0,3,7,26,.357,.300,,12.7,4.3,1.0,0.5,0.5,0.0,danietr01
89,Terry Davis,2001,2001,1,19,228,12,25,0,0,9,22,24,53,7,1,1,5,34,33,.480,,.409,12.0,1.7,2.8,0.4,0.1,0.1,daviste01
90,Walter Davis,1989,1992,4,235,5277,1534,3179,41,164,550,614,159,523,497,222,18,342,524,3659,.483,.250,.896,22.5,15.6,2.2,2.1,0.9,0.1,daviswa03
91,Bison Dele,1994,1995,2,143,2768,447,797,0,3,243,373,236,744,103,87,130,218,431,1137,.561,.000,.651,19.4,8.0,5.2,0.7,0.6,0.9,delebi01
92,Kenny Dennard,1984,1984,1,43,413,36,99,3,10,15,24,37,101,45,23,8,29,83,90,.364,.300,.625,9.6,2.1,2.3,1.0,0.5,0.2,dennake01
93,Yakhouba Diawara,2007,2008,2,118,1719,155,426,70,236,57,84,50,172,92,38,10,53,193,437,.364,.297,.679,14.6,3.7,1.5,0.8,0.3,0.1,diawaya01
94,Michael Doleac,2004,2004,1,26,344,40,97,0,0,14,16,28,76,14,6,6,11,58,94,.412,,.875,13.2,3.6,2.9,0.5,0.2,0.2,doleami01
95,Jacky Dorsey,1978,1978,1,7,37,3,12,,,3,5,5,20,2,2,2,3,9,9,.250,,.600,5.3,1.3,2.9,0.3,0.3,0.3,dorseja01
96,PJ Dozier,2020,2022,3,97,1840,249,611,79,246,73,108,59,300,184,56,34,86,164,650,.408,.321,.676,19.0,6.7,3.1,1.9,0.6,0.4,doziepj01
97,T.R. Dunn,1981,1991,10,734,18322,1432,3068,1,17,720,1004,1359,3496,1311,1070,189,590,1652,3585,.467,.059,.717,25.0,4.9,4.8,1.8,1.5,0.3,dunntr01
98,Keith Edmonson,1984,1984,1,15,101,23,47,0,0,18,25,6,18,7,4,1,16,16,64,.489,,.720,6.7,4.3,1.2,0.5,0.3,0.1,edmonke01
99,Howard Eisley,2006,2006,1,19,282,30,86,12,38,20,24,2,19,44,8,2,18,23,92,.349,.316,.833,14.8,4.8,1.0,2.3,0.4,0.1,eisleho01
100,Bo Ellis,1978,1980,3,168,1984,236,548,0,3,141,193,182,482,113,69,84,145,320,613,.431,,.731,11.8,3.6,2.9,0.7,0.4,0.5,ellisbo02
101,Dale Ellis,1995,1997,3,244,7562,1287,2884,448,1155,461,569,243,830,361,154,23,325,511,3483,.446,.388,.810,31.0,14.3,3.4,1.5,0.6,0.1,ellisda01
102,Harold Ellis,1998,1998,1,27,344,62,111,0,4,40,63,27,50,18,19,4,19,53,164,.559,.000,.635,12.7,6.1,1.9,0.7,0.7,0.1,ellisha01
103,LaPhonso Ellis,1993,1998,6,343,11352,2019,4399,165,518,998,1368,847,2695,740,281,319,703,1179,5201,.459,.319,.730,33.1,15.2,7.9,2.2,0.8,0.9,ellisla01
104,Francisco Elson,2004,2006,3,201,3393,346,699,2,9,124,198,225,743,113,123,125,140,485,818,.495,.222,.626,16.9,4.1,3.7,0.6,0.6,0.6,elsonfr01
105,Melvin Ely,2011,2011,1,30,366,28,51,0,0,13,21,27,74,14,4,11,14,50,69,.549,,.619,12.2,2.3,2.5,0.5,0.1,0.4,elyme01
106,Wayne Engelstad,1989,1989,1,11,50,11,29,0,0,6,10,5,16,7,1,0,3,12,28,.379,,.600,4.5,2.5,1.5,0.6,0.1,0.0,englewa01
107,Alex English,1980,1990,11,837,29893,8953,17604,18,79,3721,4428,2038,4686,3679,854,624,2263,2288,21645,.509,.228,.840,35.7,25.9,5.6,4.4,1.0,0.7,englial01
108,James Ennis III,2022,2022,1,3,14,2,6,0,2,0,1,1,2,3,0,0,1,1,4,.333,.000,.000,4.7,1.3,0.7,1.0,0.0,0.0,ennisja01
109,Mike Evans,1983,1988,6,419,7431,1458,3219,217,691,509,612,128,592,1075,323,38,592,829,3642,.453,.314,.832,17.7,8.7,1.4,2.6,0.8,0.1,evansmi01
110,Reggie Evans,2006,2007,2,92,1732,160,310,0,0,140,280,213,686,60,58,21,139,215,460,.516,,.500,18.8,5.0,7.5,0.7,0.6,0.2,evansre01
111,John Fairchild,1969,1969,1,11,135,12,34,0,0,16,24,7,18,9,,,15,8,40,.353,,.667,12.3,3.6,1.6,0.8,,,faircjo01
112,Kenneth Faried,2012,2018,7,441,11000,2034,3744,2,20,976,1491,1368,3634,450,334,369,593,1098,5046,.543,.100,.655,24.9,11.4,8.2,1.0,0.8,0.8,farieke01
113,Jim Farmer,1991,1994,2,29,472,101,222,5,24,46,63,27,65,42,13,2,42,61,253,.455,.208,.730,16.3,8.7,2.2,1.4,0.4,0.1,farmeji01
114,Raymond Felton,2011,2011,1,21,663,88,204,28,61,37,60,8,75,137,28,0,45,37,241,.431,.459,.617,31.6,11.5,3.6,6.5,1.3,0.0,feltora01
115,Rudy Fernández,2012,2012,1,31,710,99,225,40,122,30,43,9,65,75,31,3,40,37,268,.440,.328,.698,22.9,8.6,2.1,2.4,1.0,0.1,fernaru01
116,Matt Fish,1996,1996,1,16,117,15,26,0,0,10,18,7,18,7,3,6,3,16,40,.577,,.556,7.3,2.5,1.1,0.4,0.2,0.4,fishma01
117,Luis Flores,2005,2005,1,1,4,1,2,1,1,0,0,1,1,0,0,0,0,0,3,.500,1.000,,4.0,3.0,1.0,0.0,0.0,0.0,florelu01
118,Bryn Forbes,2022,2022,1,35,610,103,243,59,144,35,38,6,30,34,8,2,23,53,300,.424,.410,.921,17.4,8.6,0.9,1.0,0.2,0.1,forbebr01
119,Gary Forbes,2011,2011,1,63,791,124,273,19,58,59,87,28,116,49,23,6,46,77,326,.454,.328,.678,12.6,5.2,1.8,0.8,0.4,0.1,forbega01
120,Danny Fortson,1998,1999,2,130,3228,467,997,1,6,431,570,392,1029,108,75,52,234,526,1366,.468,.167,.756,24.8,10.5,7.9,0.8,0.6,0.4,fortsda01
121,Jimmy Foster,1976,1976,1,48,352,54,145,1,8,39,64,19,42,47,19,4,63,78,148,.372,.125,.609,7.3,3.1,0.9,1.0,0.4,0.1,fosteja01
122,Evan Fournier,2013,2014,2,114,1931,303,696,111,291,123,162,40,237,156,53,8,132,244,840,.435,.381,.759,16.9,7.4,2.1,1.4,0.5,0.1,fournev01
123,Randy Foye,2014,2016,3,185,4642,626,1610,333,930,241,287,61,422,518,127,66,263,385,1826,.389,.358,.840,25.1,9.9,2.3,2.8,0.7,0.4,foyera01
124,Jamaal Franklin,2015,2015,1,3,13,1,2,1,2,0,0,1,2,3,0,1,3,4,3,.500,.500,,4.3,1.0,0.7,1.0,0.0,0.3,frankja01
125,Corey Gaines,1991,1991,1,10,226,28,70,5,21,22,26,4,14,91,10,2,23,25,83,.400,.238,.846,22.6,8.3,1.4,9.1,1.0,0.2,gaineco01
126,Danilo Gallinari,2011,2017,6,303,9492,1461,3486,535,1463,1441,1668,226,1469,667,248,122,420,517,4898,.419,.366,.864,31.3,16.2,4.8,2.2,0.8,0.4,gallida01
127,Chuck Gardner,1968,1968,1,42,487,71,175,0,4,55,79,,136,13,,,52,74,197,.406,.000,.696,11.6,4.7,3.2,0.3,,,gardnch01
128,Gary Garland,1980,1980,1,78,1106,155,356,6,19,18,26,50,138,145,54,4,73,80,334,.435,.316,.692,14.2,4.3,1.8,1.9,0.7,0.1,garlaga01
129,Winston Garland,1992,1992,1,78,2209,333,750,9,28,171,199,67,190,411,98,22,175,206,846,.444,.321,.859,28.3,10.8,2.4,5.3,1.3,0.3,garlawi01
130,Dean Garrett,1998,1998,1,82,2632,242,565,0,0,114,176,227,644,90,57,133,84,197,598,.428,,.648,32.1,7.3,7.9,1.1,0.7,1.6,garrede01
131,Kiwane Lemorris Garris,1998,1998,1,28,225,22,65,5,14,19,25,3,19,28,7,1,15,22,68,.338,.357,.760,8.0,2.4,0.7,1.0,0.3,0.0,garriki01
132,Chris Gatling,2000,2000,1,40,770,155,340,11,47,95,128,63,205,31,34,13,64,104,416,.456,.234,.742,19.3,10.4,5.1,0.8,0.9,0.3,gatlich01
133,Alonzo Gee,2015,2017,2,52,600,69,151,10,27,53,74,33,85,25,33,7,29,56,201,.457,.370,.716,11.5,3.9,1.6,0.5,0.6,0.1,geeal01
134,Gus Gerard,1976,1977,2,84,1641,341,763,3,7,149,214,132,401,171,72,84,141,242,834,.447,,.696,19.5,9.9,4.8,2.0,0.9,1.0,gerargu01
135,Collin Gillespie,2024,2024,1,24,225,32,69,15,38,8,12,1,21,27,13,0,14,24,87,.464,.395,.667,9.4,3.6,0.9,1.1,0.5,0.0,gilleco01
136,Anthony Goldwire,1997,2001,3,129,3025,368,892,100,269,194,241,50,205,436,109,8,135,208,1030,.413,.372,.805,23.4,8.0,1.6,3.4,0.8,0.1,goldwan01
137,Glen Gondrezick,1980,1983,4,288,4926,687,1404,2,14,446,589,491,1290,416,331,81,276,694,1822,.489,.143,.757,17.1,6.3,4.5,1.4,1.1,0.3,gondrgl01
138,Brandon Goodwin,2019,2019,1,16,57,6,23,2,6,9,11,1,3,14,0,0,3,7,23,.261,.333,.818,3.6,1.4,0.2,0.9,0.0,0.0,goodwbr01
139,Aaron Gordon,2021,2025,5,292,8823,1628,3014,279,807,715,1036,581,1721,870,194,168,439,541,4250,.540,.346,.690,30.2,14.6,5.9,3.0,0.7,0.6,gordoaa01
140,Joey Graham,2010,2010,1,63,759,105,202,2,13,54,73,39,123,22,23,7,43,104,266,.520,.154,.740,12.0,4.2,2.0,0.3,0.4,0.1,grahajo01
141,Greg Grant,1995,1996,2,24,260,16,56,4,13,9,12,5,16,57,8,2,19,27,45,.286,.308,.750,10.8,1.9,0.7,2.4,0.3,0.1,grantgr01
142,Jerami Grant,2020,2020,1,71,1892,303,634,98,252,147,196,58,248,88,50,57,63,154,851,.478,.389,.750,26.6,12.0,3.5,1.2,0.7,0.8,grantje01
143,Erick Green,2015,2016,2,46,417,61,163,14,48,10,12,7,32,40,12,0,14,26,146,.374,.292,.833,9.1,3.2,0.7,0.9,0.3,0.0,greener01
144,JaMychal Green,2021,2022,2,125,2205,332,701,112,322,127,150,166,558,112,69,48,110,302,903,.474,.348,.847,17.6,7.2,4.5,0.9,0.6,0.4,greenja01
145,Jeff Green,2022,2023,2,131,2940,437,857,83,272,252,315,79,375,165,46,44,117,250,1209,.510,.305,.800,22.4,9.2,2.9,1.3,0.4,0.3,greenje02
146,Mike Green,1974,1975,2,160,4205,960,1894,1,6,394,531,507,1333,165,132,300,331,462,2315,.507,.167,.742,26.3,14.5,8.3,1.0,0.8,1.9,greenmi01
147,Taurean Green,2008,2008,1,9,30,3,9,1,3,3,4,0,6,3,1,0,2,2,10,.333,.333,.750,3.3,1.1,0.7,0.3,0.1,0.0,greenta01
148,Dave Greenwood,1989,1989,1,29,491,62,148,0,0,48,71,48,164,41,17,28,36,78,172,.419,,.676,16.9,5.9,5.7,1.4,0.6,1.0,greenda01
149,PJ Hall,2025,2025,1,19,66,14,24,2,8,3,4,6,22,4,0,4,2,11,33,.583,.250,.750,3.5,1.7,1.2,0.2,0.0,0.2,hallpj01
150,Darvin Ham,1997,1997,1,35,313,32,61,0,0,16,33,29,56,14,8,8,21,57,80,.525,,.485,8.9,2.3,1.6,0.4,0.2,0.2,hamda01
151,Jordan Hamilton,2012,2014,3,105,1325,231,566,89,249,38,62,66,290,77,50,24,62,70,589,.408,.357,.613,12.6,5.6,2.8,0.7,0.5,0.2,hamiljo02
152,Zendon Hamilton,2002,2002,1,54,848,103,245,0,0,118,181,110,253,14,21,18,60,104,324,.420,,.652,15.7,6.0,4.7,0.3,0.4,0.3,hamilze01
153,Julian Hammond,1968,1972,5,329,8039,1383,2693,0,1,781,1130,756,2036,421,,,618,744,3547,.514,.000,.691,24.4,10.8,6.2,1.3,,,hammoju01
154,Tom Hammonds,1993,1997,5,331,5207,658,1332,0,4,448,622,370,1141,173,88,71,264,622,1764,.494,.000,.720,15.7,5.3,3.4,0.5,0.3,0.2,hammoto01
155,R.J. Hampton,2021,2021,1,25,233,25,60,5,18,9,12,10,50,14,5,2,11,22,64,.417,.278,.750,9.3,2.6,2.0,0.6,0.2,0.1,hamptrj01
156,Bill Hanzlik,1983,1990,8,593,12301,1531,3586,45,207,1439,1845,525,1639,1764,588,155,900,1804,4546,.427,.217,.780,20.7,7.7,2.8,3.0,1.0,0.3,hanzlbi01
157,Tim Hardaway,2002,2002,1,14,325,47,126,28,75,12,19,1,27,77,17,2,38,25,134,.373,.373,.632,23.2,9.6,1.9,5.5,1.2,0.1,hardati01
158,Adam Harrington,2003,2003,1,6,74,7,20,4,11,1,2,1,6,10,1,0,0,6,19,.350,.364,.500,12.3,3.2,1.0,1.7,0.2,0.0,harriad01
159,Al Harrington,2011,2012,2,137,3426,626,1448,218,631,205,293,148,722,189,97,22,218,383,1675,.432,.345,.700,25.0,12.2,5.3,1.4,0.7,0.2,harrial01
160,Junior Harrington,2003,2003,1,82,2003,169,467,7,28,73,112,44,250,277,80,15,157,250,418,.362,.250,.652,24.4,5.1,3.0,3.4,1.0,0.2,harriju01
161,Devin Harris,2018,2018,1,27,533,69,170,35,102,49,58,3,42,67,14,4,27,55,222,.406,.343,.845,19.7,8.2,1.6,2.5,0.5,0.1,harride01
162,Gary Harris,2015,2021,7,387,11244,1742,3839,565,1576,594,742,240,1008,811,477,85,473,691,4643,.454,.359,.801,29.1,12.0,2.6,2.1,1.2,0.2,harriga01
163,Shaquille Harrison,2021,2021,1,17,277,20,58,3,14,13,16,4,39,16,15,5,6,30,56,.345,.214,.813,16.3,3.3,2.3,0.9,0.9,0.3,harrish01
164,Jason Hart,2009,2009,1,11,36,5,10,0,2,3,4,1,4,5,0,0,3,4,13,.500,.000,.750,3.3,1.2,0.4,0.5,0.0,0.0,hartja01
165,Isaiah Hartenstein,2021,2021,1,30,272,41,80,0,0,22,36,40,85,15,11,20,21,59,104,.513,,.611,9.1,3.5,2.8,0.5,0.4,0.7,harteis01
166,Donnell Harvey,2002,2003,2,106,2292,340,742,1,7,162,244,193,590,132,65,46,148,291,843,.458,.143,.664,21.6,8.0,5.6,1.2,0.6,0.4,harvedo01
167,Scott Hastings,1992,1993,2,116,1091,74,162,2,17,64,83,74,235,60,22,23,51,171,214,.457,.118,.771,9.4,1.8,2.0,0.5,0.2,0.2,hastisc01
168,Spencer Haywood,1970,1970,1,84,3808,986,1998,0,11,547,705,533,1637,190,,,253,221,2519,.493,.000,.776,45.3,30.0,19.5,2.3,,,haywosp01
169,Juancho Hernangómez,2017,2020,4,191,2899,306,723,141,404,149,199,149,601,118,68,44,95,210,902,.423,.349,.749,15.2,4.7,3.1,0.6,0.4,0.2,hernaju01
170,Chris Herren,2000,2000,1,45,597,45,124,24,67,27,40,12,52,111,15,2,42,74,141,.363,.358,.675,13.3,3.1,1.2,2.5,0.3,0.0,herrech01
171,Carl Herrera,1999,1999,1,24,265,27,63,0,1,5,9,20,54,1,12,7,12,38,59,.429,.000,.556,11.0,2.5,2.3,0.0,0.5,0.3,herreca01
172,Dan Hester,1971,1971,1,35,462,79,207,5,11,42,51,75,198,30,,,32,66,205,.382,.455,.824,13.2,5.9,5.7,0.9,,,hesteda01
173,Roy Hibbert,2017,2017,1,6,11,2,3,0,0,0,0,1,2,1,0,2,1,3,4,.667,,,1.8,0.7,0.3,0.2,0.0,0.3,hibbero01
174,Phil Hicks,1979,1979,1,20,128,18,43,,,3,5,13,28,8,5,0,13,20,39,.419,,.600,6.4,2.0,1.4,0.4,0.3,0.0,hicksph01
175,J.J. Hickson,2014,2016,3,162,3575,605,1222,0,10,293,550,378,1171,169,93,98,240,348,1503,.495,.000,.533,22.1,9.3,7.2,1.0,0.6,0.6,hicksjj01
176,Mike Higgins,1990,1990,1,5,32,3,8,0,0,7,8,1,3,2,1,0,1,1,13,.375,,.875,6.4,2.6,0.6,0.4,0.2,0.0,higgimi01
177,Kenny Higgs,1981,1982,2,148,3385,411,942,8,55,301,369,47,289,803,173,12,322,506,1131,.436,.145,.816,22.9,7.6,2.0,5.4,1.2,0.1,higgske01
178,Wayne Hightower,1968,1969,2,141,4777,742,1888,0,8,731,969,155,1177,346,,,341,478,2215,.393,.000,.754,33.9,15.7,8.3,2.5,,,hightwa01
179,Nenê,2003,2012,10,555,16445,2566,4584,2,23,1734,2556,1183,3859,1014,694,508,1091,1864,6868,.560,.087,.678,29.6,12.4,7.0,1.8,1.3,0.9,hilarne01
180,Darnell Hillman,1978,1978,1,33,746,104,209,,,49,81,73,239,53,14,37,66,130,257,.498,,.605,22.6,7.8,7.2,1.6,0.4,1.1,hillmda01
181,Julius Hodge,2006,2007,2,18,70,7,18,0,0,5,10,6,10,16,5,0,9,10,19,.389,,.500,3.9,1.1,0.6,0.9,0.3,0.0,hodgeju01
